ID	index	answer	text	label
1882	59	Combined tests	What type of tests can be used to examine the same subject in order to improve the sensitivity or specificity of the screening test?	4
1883	60	Etiology	Factors that increase the probability of developing a disease in a population are generally referred to as risk factors in epidemiology?	4
1884	61	risk factors	Etiology: Factors that increase the probability of developing a disease in a population are generally referred to as what in epidemiology?	4
1885	62	"the environment is further divided into biological, physicochemical and social environments"	What is the Rotational model based on?	4
1886	63	chance errors	What is excluded from the statistical association between exposure and disease?	4
1887	64	"long-term, continuous, systematic collection of information on the dynamic distribution of diseases and their influencing factors"	What does surveillance of diseases mean?	4
1888	65	passively	How do higher-level units receive monitoring data and information?	4
1889	66	special needs	What is an example of an active surveillance?	4
1890	67	Horizontal	What type of transmission is the mutual transmission of pathogens from person to person in the external environment?	4
1891	68	the epidemic focus	What is the area that can be reached by the spread of the infectious agent and its discharge to the surrounding area called?	4
1892	69	Epidemic site	What is a small area or a single source of infection called?	4
1893	70	an infected area	A larger area of the epidemic or a number of epidemic sites in a row is called what?	4
1894	71	"the source of infection, the transmission route and the susceptible population"	What are the three links involved in the spread of infectious diseases in a population?	4
1895	72	interaction and struggle	Infectious process refers to the process of what between the pathogen and the organism after it has invaded the organism?	4
1896	73	Category B and C	What types of infectious disease contacts require medical observation?	4
1897	74	Disinfection of existing or formerly infectious sites	What is a disinfection of epidemic focus?	4
1898	75	Disinfection	What is current disinfection when the source of infection is still present at the source of the epidemic?	4
1899	76	injection of serum or cytokines containing specific antibodies into the organism	How is the body passively protected?	4
1900	77	Cold chain	"What type of vaccine is sent from the production unit, kept in cold storage and transported to the primary health institution step by step until the vaccine is given?"	4
1901	78	three	How many levels of epidemiological research content are there?	4
1902	79	"revealing the phenomenon, identifying the causes, and providing measures"	What are the three stages of epidemiological research content?	4
1903	80	"descriptive, analytical, and experimental"	What are the three categories of epidemiological research content?	4
1904	81	"observation, experimental method, and mathematical and rational method"	What are the three basic methods of epidemiological research content?	4
1905	82	characteristics of prevention-oriented	What is one of the characteristics of epidemiological research?	4
1906	83	the turnover of hospital beds	What does the application of prevalence provide a scientific basis for the planning of medical facilities?	4
1907	84	observational	What type of study is a cohort study?	4
1908	85	etiological hypothesis	What does a cohort study test?	4
1909	86	organized groups of people	What are some examples of exposed populations?	4
1910	87	"internal control, external control, total population control, and multiple control"	What types of control populations are selected?	4
1911	88	"retrospective, cause-and-effect, observational method, and no verification of etiology"	What are the characteristics of case-control studies?	4
1912	89	to determine the criteria for judging patients and how to obtain patients who meet the criteria	What is the main focus of case selection?	4
1913	90	community sources	What type of sources are preferable and representative but difficult to implement?	4
1914	91	"cost-saving, easy to obtain, good cooperation, more complete and accurate information, but prone to selection bias"	What are the advantages of using hospital-sourced cases?	4
1915	92	"Clinical trials, field trials, community trials"	What are the types of experimental epidemiology?	4
1916	93	Randomization grouping	What is the principle of experimental epidemiology?	4
1917	94	Hawthorne effect	What is one of the main factors affecting the study effect?	4
1918	95	"standard method control, placebo control, self control, crossover control"	What are the ways to set up controls?	4
1919	96	Application of blinding method	What is one of the main factors affecting the study effect?	4
1920	97	repeated measurements	What can lead to inconsistent results of the screening test?	4
1921	98	measurement errors	What can laboratory conditions cause?	4
1922	99	"duration of the contact stay, quarantine or medical observation"	What does the length of the incubation period determine?	4
1923	100	the epidemiological characteristics of the disease	What can the length of the incubation period affect?	4
1924	101	infectious period	What is an important basis for determining the duration of isolation of patients with infectious diseases?	4
1925	102	Epidemiology	What is the study of the distribution of diseases and health conditions in the population and the factors that influence them?	4
1926	103	Incidence	What is the frequency of new cases of a disease in a certain population over a certain period of time?	4
1927	104	Morbidity rate	What is the term for the incidence rate in a limited area within a short period of time?	4
1928	105	Prevalenceprevalence	What is the proportion of old and new cases of a disease in a certain population at a specific time called?	4
1929	106	point-in-time and period-in-time Mortality rate	What is the frequency of death from a disease in a certain population over a certain period of time?	4
1930	107	Mortality rates	What are Mortality rates calculated separately by different characteristics?	4
1931	108	Case fatality rate	What is the proportion of all patients suffering from a disease who die from that disease in a certain period of time?	4
1932	109	Disability-adjusted life year	What is the term for the total number of healthy life years lost from onset to death?	4
1933	110	Sporadic	What is the term for the incidence of a disease at a general level over the years?	4
1934	111	Cross-sectional analysis	What mainly analyzes the difference or change of morbidity and mortality of different age groups in the same era?	4
1935	112	Age period cohort analysis	"What is a method to analyze the role of age, era and cohort exposure experience on the change of disease frequency and its magnitude?"	4
1936	113	short-term	"What type of observations are counted by days, weeks, and months?"	4
1937	114	larger populations	What is the meaning of short-term fluctuations?	4
1938	115	Seasonal variations	What is the phenomenon that the disease shows an increased incidence in a certain season each year?	4
1939	116	Cyclic change	What is a condition in which the frequency of a disease changes regularly over a fairly regular interval of time?	4
1940	117	Secular trend	What is a continuous observation of disease dynamics over several years or even decades?	4
1941	118	Immigrant epidemiology	"What is the term used to examine the differences in morbidity and mortality of diseases among immigrants, local residents of immigrant countries, and populations of"	4
1942	119	Status	What type of study describes the relationship between a variable and a health condition in a population?	4
1943	120	line ah survey	What is the study of a specific range of the entire population called?	4
1944	121	Sampling survey	"What refers to a random sampling method, a representative sample of the population at a specific point in time, a specific range of the"	4
1945	122	random sampling	What is a simple sampling method?	4
1946	123	sub-totals	What is the total divided into?	4
1947	124	Whole-group sampling	What type of sampling is used when the population is divided into several groups?	4
1948	125	Multi-stage sampling	What type of sampling is carried out in stages?	4
1949	126	Ecological study	What is a type of descriptive study in which the relationship between an exposure factor and a disease is analyzed?	4
1950	127	Exposure	"A subject has been exposed to a substance to be studied, has a characteristic or behavior to be studied?"	4
1951	128	Fixed cohortfixed cohort	What means that the population all enter the cohort at a fixed time or within a short period of time?	4
1952	129	Dynamic queue dynamic cohort	What is the term for a study where the original queue members can constantly exit after a certain queue is determined?	4
1953	130	the total population rate	What was the standardized mortality ratio calculated from?	4
1954	131	1	A ratio greater than what indicates that the exposure caused or contributed to the occurrence of the outcome?	4
1955	132	the exposed group	Who was exposed to the studied factors?	4
1956	133	external control	"When selecting an occupational or special exposed population as the exposed population, what is it called when it is often necessary to find a control group outside the population"	4
1957	134	Cumulative incidence	What is the term for a disease that can be calculated by using the population size at the beginning of the observation as the denominator?	4
